x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24,x25,x26,x27,x28,x29,x30,x31,x32,x33,x34,x35,x36,x37,x38,x39,x40,x41,x42,x43,x44,x45,x46,x47,x48,x49,x50
23.30315167,17.93049281,14.6398683,28.700607,14.24035204,20.76359413,32.10853937,24.7289456,12.39605452,17.03406328,35.2683255,26.81565697,26.36747142,40.34372796,19.94644147,27.90848979,28.12864542,21.24634607,15.93028909,17.9859397,21.55802198,21.70078776,14.52828668,14.5381663,19.85181721,18.95296414,22.68571249,27.7950037,16.05498179,21.35350601,18.14548442,31.8031527,32.25161143,15.41458236,20.06391138,34.63728661,15.88496173,13.47217306,10.86334258,20.97495328,14.89334477,21.45603174,22.46504405,19.52177295,20.77251849,21.63254871,40.80682658,17.2649259,26.93010446,16.78797852
-65.01045209,-65.01240778,-65.01267169,-65.00748573,-65.01254131,-65.01239292,-64.01328836,-65.00982779,-65.01245467,-65.01236859,-54.27121764,-65.00914825,-65.0091591,-37.43543973,-65.01259562,-65.00749201,-65.00748527,-65.01236833,-65.01268525,-65.01239083,-65.01256757,-65.01254399,-65.01260728,-65.01261456,-65.0125562,66.53931146,66.53940542,66.53584864,66.53924797,66.53929863,66.53925852,63.58880943,62.6887956,66.53941065,66.53937925,58.9170053,66.53932551,66.53964685,66.53972474,66.53935498,66.53942842,66.53932753,66.53944905,66.53941843,66.53938316,66.53934726,30.39826165,66.53949669,66.53584624,66.53936813
26.18417908,20.14561058,16.44862566,32.25214916,15.99963861,23.32789906,35.92495576,27.78631405,13.92768504,19.13852126,39.6684999,30.13154556,29.62756584,45.91318516,22.41069446,31.36094374,31.60884061,23.8717156,17.89842605,20.20801486,24.2224544,24.38328473,16.32314391,16.33431199,22.30424029,21.28211636,25.4755171,31.21474925,18.02810203,23.97847997,20.3755349,35.54752417,36.03623966,17.308929,22.52984025,38.78988644,17.83706451,15.12781821,12.19828958,23.55310843,16.72368947,24.09378972,25.22751275,21.92077047,23.32651989,24.2923894,46.64916295,19.38668887,30.24303157,18.85106285
-72.35787585,-72.35977063,-72.35979557,-72.35455171,-72.35991944,-72.35974482,-70.94806375,-72.35721879,-72.35978489,-72.3596991,-60.48036792,-72.35648133,-72.35645409,-42.13931722,-72.35975604,-72.35457833,-72.35456842,-72.35971901,-72.35991077,-72.35979696,-72.35985408,-72.35984117,-72.35986227,-72.35985312,-72.35978183,74.01705488,74.01693729,74.01345409,74.01712021,74.01700525,74.01712563,70.45480912,69.45728025,74.0170575,74.01693817,65.40630943,74.01714121,74.01682465,74.01698042,74.01702725,74.01697314,74.01700222,74.01696322,74.01700484,74.01702914,74.01699389,34.36466854,74.0171787,74.01346738,74.01721251
29.13532123,22.41497222,18.30184994,35.89013958,17.80218459,25.9558395,39.81151117,30.91804435,15.49696407,21.29459024,44.20378992,33.52812748,32.96697489,51.68273041,24.93515202,34.89736689,35.17369813,26.56111603,19.91491847,22.48449922,26.95187158,27.1311866,18.16213808,18.17462372,24.81659306,23.66634241,28.33082339,34.71488112,20.04809809,26.66520506,22.65841315,39.37962174,39.92225887,19.24828893,25.05394055,43.05881133,19.83554464,16.82283267,13.56496195,26.19195623,18.597534,26.79358663,28.05485855,24.37641634,25.93972205,27.01476763,52.73763727,21.55876809,33.63377731,20.96311154
-79.7224555,-79.72587804,-79.72570165,-79.71869365,-79.72576261,-79.72540975,-77.85705619,-79.72156882,-79.72584613,-79.72594066,-66.72813245,-79.72051831,-79.72053709,-46.90699791,-79.725793,-79.7186807,-79.71867484,-79.72542398,-79.72573175,-79.72587449,-79.72496431,-79.72494597,-79.72578856,-79.72577633,-79.7257569,81.49675151,81.49680763,81.49139287,81.49679313,81.49676235,81.4966701,77.31836297,76.23867669,81.49671613,81.49680828,71.91668265,81.49674875,81.49682139,81.49674492,81.49671459,81.49673597,81.49674444,81.49679317,81.49677627,81.49670039,81.49673181,38.40833139,81.49659717,81.49160207,81.4966357
32.09508991,24.69048479,20.15986162,39.53876468,19.6093786,28.59110447,43.68550222,34.05900935,17.07029034,23.45638473,48.76837748,36.93466145,36.3162016,57.53119782,27.46660131,38.44423462,38.74905651,29.25806347,21.93666944,24.76716257,29.68892884,29.88680911,20.00587368,20.01967993,27.33588418,26.05166201,31.18819307,38.21747078,22.06869267,29.35367372,24.94219152,43.21222582,43.81745498,21.1882065,27.57941568,47.3429341,21.83461032,18.51829796,14.93201683,28.83244309,20.47190983,29.4951563,30.88421844,26.83332022,28.55450096,29.73896789,58.94544094,23.73161968,37.02700024,23.07585168
-87.00363879,-87.00708404,-87.00712352,-86.87430233,-87.00713727,-87.00681921,-84.63317359,-87.00266038,-87.00718094,-87.00715816,-72.90744218,-87.0014646,-87.00145351,-51.65928294,-87.00718012,-86.87431554,-86.87431212,-87.00683566,-87.00707217,-87.0071093,-87.00634483,-87.00634391,-87.00705594,-87.00706344,-87.00716673,88.85893831,88.85893715,88.85319415,88.85904236,88.85897379,88.85901583,84.06627263,82.91686672,88.85904291,88.858938,78.33658315,88.85900473,88.8590252,88.8591293,88.85894529,88.85908949,88.85895968,88.8589173,88.85897459,88.85895337,88.85895608,42.46070219,88.85905092,88.85346881,88.85896921
35.01967479,26.93951237,21.99644075,43.0820509,21.39575079,31.19550096,47.48307911,37.16252536,18.62548119,25.59312757,53.28181238,40.30059695,39.6254803,63.36067545,29.96846324,41.88858401,42.22110587,31.92334617,23.93505788,27.0232509,32.39384157,32.61004132,21.8283451,21.84345859,29.8257518,28.39913561,33.99949349,41.66344867,24.05752542,31.99899341,27.18987178,46.97832581,47.65150119,23.09764861,30.06461221,51.56605859,23.80226145,20.18717197,16.27759477,31.43062549,22.31684371,32.15334581,33.6679898,29.2511164,31.12742922,32.41938992,65.16676838,25.87021236,40.36530452,25.15533358
-94.03707599,-94.04172392,-94.04175459,-93.72564384,-94.04179646,-94.04036245,-91.13249464,-94.02118844,-94.04166276,-94.04171379,-78.87775752,-93.965047,-93.9650358,-56.28631635,-94.04088491,-93.72563614,-93.72562517,-94.04028714,-94.04179704,-94.04172617,-94.03939503,-94.03940492,-94.04171417,-94.04171706,-94.04085042,95.95518427,95.95510243,95.85570254,95.95515636,95.9551278,95.95511656,90.55039264,89.34218767,95.95521193,95.95511082,84.5215599,95.95516098,95.95520808,95.95510326,95.9551226,95.95519388,95.95511644,95.95512154,95.95515823,95.95514337,95.95511782,46.42563956,95.95521601,95.85611301,95.95525094
37.84565615,29.11243701,23.77081508,46.4758624,23.12160229,33.71177503,51.12655854,40.15517866,20.1279828,27.65751672,57.64321713,43.52099828,42.79169275,69.03688432,32.38560588,45.1876807,45.5467227,34.49847652,25.86578178,29.20299857,35.00654853,35.24111873,23.58909015,23.60546447,32.23128965,30.66195641,36.70979577,44.94248262,25.97449002,34.54918183,29.35642432,50.59822915,51.34134904,24.9380769,32.46029874,55.63539989,25.69880601,21.79570103,17.57459389,33.93533058,24.09508852,34.71595265,36.35173624,31.58179108,33.60776531,35.0040777,71.25430457,27.9315693,43.54191606,27.15969362
-100.6786565,-100.7307881,-100.7307466,-100.1595685,-100.7307364,-100.7287516,-97.26684772,-100.6211976,-100.7307906,-100.7308261,-84.54839843,-100.5016682,-100.5079485,-60.71248251,-100.7293463,-100.1595744,-100.159585,-100.7286126,-100.7307634,-100.7308042,-100.7277145,-100.7277005,-100.7307869,-100.7307839,-100.7293542,102.6822889,102.6822873,102.4263542,102.6823295,102.6822968,102.6822729,96.6791449,95.42151252,102.682304,102.6822843,90.38058973,102.682348,102.6823198,102.6832857,102.6823032,102.6822714,102.6822844,102.6822722,102.6822781,102.6822819,102.6822699,50.23502039,102.6822683,102.4697162,102.6822708
40.51382279,31.17858004,25.45803129,49.66237307,24.76267727,36.10438323,54.56488158,42.96893879,21.55669052,29.62046897,61.78535279,46.54252444,45.76616842,74.46669929,34.68399041,48.28524333,48.6691919,36.94702639,27.70165722,31.27563104,37.49160288,37.74292461,25.26334509,25.28091985,34.51865052,32.80706803,39.27892809,48.01877054,27.79177432,36.96659687,31.41029812,54.0191806,54.83195292,26.68280826,34.73131833,59.48983601,27.49673124,23.32058686,18.80428068,36.30965055,25.78087515,37.14513373,38.89570609,33.79120049,35.95899656,37.45350514,77.1031631,29.88573466,46.54237979,29.05982399
-106.8378157,-106.9696754,-106.9702717,-106.098051,-106.9702999,-106.9671656,-102.9501262,-106.7366125,-106.9702029,-106.9696367,-89.83071891,-106.5050002,-106.5439537,-64.86212783,-106.9678816,-106.0980436,-106.0980474,-106.9662847,-106.970294,-106.9696552,-106.9660355,-106.9660487,-106.9702499,-106.9702464,-106.9678769,108.9393122,108.9393122,108.4687196,108.9393641,108.93935,108.9393308,102.3637122,101.0648574,108.9393379,108.9393259,95.82541717,108.9393798,108.9394045,108.9418652,108.9393607,108.9393579,108.9393533,108.93932,108.9393158,108.9393617,108.9393438,53.8201184,108.9393914,108.5893411,108.9393294
42.98832648,33.10573934,27.0318389,52.60367481,26.29345298,38.33610308,57.75052831,45.57626848,22.8893602,31.45137008,65.64393379,49.31868668,48.51033681,79.55742213,36.82781719,51.14446507,51.55140251,39.23026496,29.41412701,33.20884146,39.80956673,40.07651919,26.82506099,26.84375567,36.65218805,34.80230259,41.6685967,50.84792111,29.48207241,39.21561098,33.32066302,57.19234896,58.07236953,28.30562161,36.84368216,63.07188946,29.16902337,24.73895172,19.94813885,38.51811352,27.34885955,39.40463327,41.26196805,35.84625324,38.14597972,39.73183984,82.6078647,31.70335522,49.31803371,30.82718722
